,NTA,YEAR,Property_Count,pct_change
1541,Van Nest-Morris Park-Westchester Square,2013,3565,0.05613247263542842
1542,Van Nest-Morris Park-Westchester Square,2014,3568,0.08415147265077305
1543,Van Nest-Morris Park-Westchester Square,2015,3568,0.0
1544,Van Nest-Morris Park-Westchester Square,2016,3571,0.0840807174887992
1545,Van Nest-Morris Park-Westchester Square,2017,3571,0.0
1546,Van Nest-Morris Park-Westchester Square,2018,3573,0.05600672080650071
1547,Van Nest-Morris Park-Westchester Square,2019,3576,0.08396305625524292
1548,Washington Heights North,2011,909,
1549,Washington Heights North,2012,951,4.62046204620461
1550,Washington Heights North,2013,949,-0.2103049421661396
1551,Washington Heights North,2014,949,0.0
1552,Washington Heights North,2015,949,0.0
1553,Washington Heights North,2016,949,0.0
1554,Washington Heights North,2017,946,-0.31612223393044925
1555,Washington Heights North,2018,1073,13.424947145877386
1556,Washington Heights North,2019,1071,-0.18639328984156878
1557,Washington Heights South,2011,1476,
1558,Washington Heights South,2012,1474,-0.13550135501354532
1559,Washington Heights South,2013,1472,-0.13568521031207537
1560,Washington Heights South,2014,1405,-4.551630434782606
1561,Washington Heights South,2015,1401,-0.2846975088967918
1562,Washington Heights South,2016,1457,3.9971448965024914
1563,Washington Heights South,2017,1590,9.128345916266301
1564,Washington Heights South,2018,1587,-0.18867924528301883
1565,Washington Heights South,2019,1587,0.0
1566,West Brighton,2011,786,
1567,West Brighton,2012,786,0.0
1568,West Brighton,2013,786,0.0
1569,West Brighton,2014,786,0.0
1570,West Brighton,2015,787,0.12722646310432406
1571,West Brighton,2016,787,0.0
1572,West Brighton,2017,787,0.0
1573,West Brighton,2018,788,0.12706480304955914
1574,West Brighton,2019,789,0.12690355329949554
1575,West Concourse,2011,311,
1576,West Concourse,2012,311,0.0
1577,West Concourse,2013,311,0.0
1578,West Concourse,2014,312,0.3215434083601254
1579,West Concourse,2015,312,0.0
1580,West Concourse,2016,312,0.0
1581,West Concourse,2017,314,0.6410256410256387
1582,West Concourse,2018,315,0.31847133757962887
1583,West Concourse,2019,315,0.0
1584,West Farms-Bronx River,2011,2023,
1585,West Farms-Bronx River,2012,2025,0.0988630746416197
1586,West Farms-Bronx River,2013,2027,0.09876543209876854
1587,West Farms-Bronx River,2014,2023,-0.19733596447952806
1588,West Farms-Bronx River,2015,2022,-0.04943153732080985
1589,West Farms-Bronx River,2016,2022,0.0
1590,West Farms-Bronx River,2017,2022,0.0
1591,West Farms-Bronx River,2018,2024,0.09891196834816984
1592,West Farms-Bronx River,2019,2025,0.049407114624511195
1593,West New Brighton-New Brighton-St. George,2011,5398,
1594,West New Brighton-New Brighton-St. George,2012,5413,0.27788069655427794
1595,West New Brighton-New Brighton-St. George,2013,5420,0.1293183077775817
1596,West New Brighton-New Brighton-St. George,2014,5442,0.405904059040596
1597,West New Brighton-New Brighton-St. George,2015,5461,0.34913634693127804
1598,West New Brighton-New Brighton-St. George,2016,5565,1.9044131111518148
1599,West New Brighton-New Brighton-St. George,2017,5566,0.017969451931709735
1600,West New Brighton-New Brighton-St. George,2018,5604,0.6827164929931628
1601,West New Brighton-New Brighton-St. George,2019,5630,0.4639543183440509
1602,West Village,2011,6608,
1603,West Village,2012,6607,-0.015133171912828924
1604,West Village,2013,6622,0.22703193582565007
1605,West Village,2014,6657,0.5285412262156397
1606,West Village,2015,6676,0.28541385008262754
1607,West Village,2016,6652,-0.3594967046135378
1608,West Village,2017,6970,4.780517137702955
1609,West Village,2018,7065,1.3629842180774787
1610,West Village,2019,7161,1.3588110403397025
1611,Westchester-Unionport,2011,2867,
1612,Westchester-Unionport,2012,2870,0.10463899546564459
1613,Westchester-Unionport,2013,2871,0.03484320557491927
1614,Westchester-Unionport,2014,2870,-0.03483106931382318
1615,Westchester-Unionport,2015,2866,-0.13937282229965486
1616,Westchester-Unionport,2016,2868,0.06978367062107083
1617,Westchester-Unionport,2017,2868,0.0
1618,Westchester-Unionport,2018,2874,0.20920502092049986
1619,Westchester-Unionport,2019,2873,-0.03479471120390043
1620,Westerleigh,2011,7014,
1621,Westerleigh,2012,7025,0.15682919874535628
1622,Westerleigh,2013,7030,0.0711743772241924
1623,Westerleigh,2014,7044,0.19914651493599944
1624,Westerleigh,2015,7045,0.014196479273143048
1625,Westerleigh,2016,7060,0.2129169623846794
1626,Westerleigh,2017,7059,-0.014164305949004863
1627,Westerleigh,2018,7065,0.08499787505311662
1628,Westerleigh,2019,7074,0.1273885350318471
1629,Whitestone,2011,7617,
1630,Whitestone,2012,7618,0.013128528291983521
1631,Whitestone,2013,7635,0.22315568390653961
1632,Whitestone,2014,7635,0.0
1633,Whitestone,2015,7634,-0.01309757694826219
1634,Whitestone,2016,7638,0.05239717055278703
1635,Whitestone,2017,7645,0.091647028017805
1636,Whitestone,2018,7649,0.0523217789404784
1637,Whitestone,2019,7683,0.4445025493528654
1638,Williamsbridge-Olinville,2011,6569,
1639,Williamsbridge-Olinville,2012,6570,0.01522301720200403
1640,Williamsbridge-Olinville,2013,6580,0.15220700152207556
1641,Williamsbridge-Olinville,2014,6604,0.36474164133739606
1642,Williamsbridge-Olinville,2015,6605,0.01514233797699216
1643,Williamsbridge-Olinville,2016,6611,0.09084027252082016
1644,Williamsbridge-Olinville,2017,6616,0.07563152321887756
1645,Williamsbridge-Olinville,2018,6617,0.015114873035071419
1646,Williamsbridge-Olinville,2019,6625,0.12090071029167149
1647,Williamsburg,2011,2843,
1648,Williamsburg,2012,2874,1.090397467463955
1649,Williamsburg,2013,2884,0.3479471120389599
1650,Williamsburg,2014,2901,0.5894590846047265
1651,Williamsburg,2015,2958,1.9648397104446769
1652,Williamsburg,2016,2973,0.5070993914807254
1653,Williamsburg,2017,2981,0.2690884628321566
1654,Williamsburg,2018,3039,1.9456558201945695
1655,Williamsburg,2019,3146,3.520895031260274
1656,Windsor Terrace,2011,3164,
1657,Windsor Terrace,2012,3174,0.3160556257901348
1658,Windsor Terrace,2013,3169,-0.1575299306868283
1659,Windsor Terrace,2014,3185,0.5048911328494832
1660,Windsor Terrace,2015,3182,-0.09419152276295417
1661,Windsor Terrace,2016,3191,0.2828409805154086
1662,Windsor Terrace,2017,3192,0.03133813851456946
1663,Windsor Terrace,2018,3192,0.0
1664,Windsor Terrace,2019,3191,-0.03132832080200432
1665,Woodhaven,2011,8687,
1666,Woodhaven,2012,8694,0.08058017727639033
1667,Woodhaven,2013,8694,0.0
1668,Woodhaven,2014,8697,0.03450655624568366
1669,Woodhaven,2015,8698,0.01149821777624016
1670,Woodhaven,2016,8697,-0.011496895838125631
1671,Woodhaven,2017,8694,-0.034494653328731584
1672,Woodhaven,2018,8694,0.0
1673,Woodhaven,2019,8697,0.03450655624568366
1674,Woodlawn-Wakefield,2011,6701,
1675,Woodlawn-Wakefield,2012,6708,0.10446202059393173
1676,Woodlawn-Wakefield,2013,6707,-0.014907573047107103
1677,Woodlawn-Wakefield,2014,6711,0.059639182943183044
1678,Woodlawn-Wakefield,2015,6706,-0.0745045447772319
1679,Woodlawn-Wakefield,2016,6706,0.0
1680,Woodlawn-Wakefield,2017,6707,0.014912019087387485
1681,Woodlawn-Wakefield,2018,6707,0.0
1682,Woodlawn-Wakefield,2019,6711,0.059639182943183044
1683,Woodside,2011,3863,
1684,Woodside,2012,3893,0.7765984985762309
1685,Woodside,2013,4030,3.519136912406884
1686,Woodside,2014,4034,0.09925558312655625
1687,Woodside,2015,4034,0.0
1688,Woodside,2016,4040,0.14873574615765772
1689,Woodside,2017,4038,-0.04950495049504955
1690,Woodside,2018,4120,2.0307082714214886
1691,Woodside,2019,4126,0.14563106796117165
1692,Yorkville,2011,7291,
1693,Yorkville,2012,7123,-2.304210670689888
1694,Yorkville,2013,7030,-1.3056296504281861
1695,Yorkville,2014,7044,0.19914651493599944
1696,Yorkville,2015,7133,1.263486655309487
1697,Yorkville,2016,7123,-0.14019346698443957
1698,Yorkville,2017,7417,4.127474378772988
1699,Yorkville,2018,7602,2.494269920453007
1700,Yorkville,2019,7781,2.3546435148645184
1701,park-cemetery-etc-Bronx,2011,4,
1702,park-cemetery-etc-Bronx,2012,3,-25.0
1703,park-cemetery-etc-Bronx,2013,4,33.33333333333333
1704,park-cemetery-etc-Bronx,2014,5,25.0
1705,park-cemetery-etc-Bronx,2015,6,19.999999999999996
1706,park-cemetery-etc-Bronx,2016,7,16.666666666666675
1707,park-cemetery-etc-Bronx,2017,7,0.0
1708,park-cemetery-etc-Bronx,2018,10,42.85714285714286
1709,park-cemetery-etc-Bronx,2019,9,-9.999999999999998
1710,park-cemetery-etc-Brooklyn,2011,12,
1711,park-cemetery-etc-Brooklyn,2012,12,0.0
1712,park-cemetery-etc-Brooklyn,2013,11,-8.333333333333337
1713,park-cemetery-etc-Brooklyn,2014,11,0.0
1714,park-cemetery-etc-Brooklyn,2015,18,63.63636363636365
1715,park-cemetery-etc-Brooklyn,2016,19,5.555555555555558
1716,park-cemetery-etc-Brooklyn,2017,25,31.578947368421062
1717,park-cemetery-etc-Brooklyn,2018,24,-4.0000000000000036
1718,park-cemetery-etc-Brooklyn,2019,24,0.0
1719,park-cemetery-etc-Queens,2011,12,
1720,park-cemetery-etc-Queens,2012,12,0.0
1721,park-cemetery-etc-Queens,2013,11,-8.333333333333337
1722,park-cemetery-etc-Queens,2014,11,0.0
1723,park-cemetery-etc-Queens,2015,10,-9.090909090909093
1724,park-cemetery-etc-Queens,2016,10,0.0
1725,park-cemetery-etc-Queens,2017,10,0.0
1726,park-cemetery-etc-Queens,2018,10,0.0
1727,park-cemetery-etc-Queens,2019,10,0.0
