zipcode,x,y
10011,1020093,238185
10011,985866,210142
11216,998959,189989
11216,1009117,249242
11216,986250,215513
10453,998959,189989
10453,1009117,249242
10453,986250,215513
10036,998959,189989
10036,1009117,249242
10036,986250,215513
10453,1010260,252101
10031,998405,241178
10031,988918,215947
10031,1010654,251814
10036,998405,241178
10036,988918,215947
10036,1010654,251814
10453,998405,241178
10453,988918,215947
10453,1010654,251814
10032,1000029,242245
10032,1052135,160621
10032,999772,228043
11691,1000029,242245
11691,1052135,160621
11691,999772,228043
10029,1000029,242245
10029,1052135,160621
10029,999772,228043
10031,997806,240094
10031,1000620,198377
11206,997806,240094
11206,1000620,198377
10031,996489,238170
10031,997076,219584
10021,996489,238170
10021,997076,219584
10031,996684,238064
10031,1008953,244959
10456,996684,238064
10456,1008953,244959
10031,998893,242056
10031,997362,237711
10031,1008218,248191
10453,997362,237711
10453,1008218,248191
10027,995760,238256
10027,1056364,206337
10027,1025526,233982
11427,995760,238256
11427,1056364,206337
11427,1025526,233982
10473,995760,238256
10473,1056364,206337
10473,1025526,233982
11377,1010430,215151
11377,1008288,248320
11377,1026704,235517
10453,1010430,215151
10453,1008288,248320
10453,1026704,235517
10473,1010430,215151
10473,1008288,248320
10473,1026704,235517
11364,1053651,212277
10031,999395,240197
10031,997109,239044
10031,945883,171062
10302,997109,239044
10302,945883,171062
10031,999350,240523
10031,961107,154500
10305,999350,240523
10305,961107,154500
10032,999800,241822
10032,1009873,247797
10032,1009434,249138
10032,1025324,240754
10457,999800,241822
10457,1009873,247797
10457,1009434,249138
10457,1025324,240754
10453,999800,241822
10453,1009873,247797
10453,1009434,249138
10453,1025324,240754
10472,999800,241822
10472,1009873,247797
10472,1009434,249138
10472,1025324,240754
10031,996689,239275
10031,987215,181760
10031,1024140,241894
10031,1009596,250413
11215,996689,239275
11215,987215,181760
11215,1024140,241894
11215,1009596,250413
10472,996689,239275
10472,987215,181760
10472,1024140,241894
10472,1009596,250413
10453,996689,239275
10453,987215,181760
10453,1024140,241894
10453,1009596,250413
10031,997283,238647
10031,984224,180360
10031,989711,221773
10031,1017186,240123
11232,997283,238647
11232,984224,180360
11232,989711,221773
11232,1017186,240123
10023,997283,238647
10023,984224,180360
10023,989711,221773
10023,1017186,240123
10472,997283,238647
10472,984224,180360
10472,989711,221773
10472,1017186,240123
10031,998173,239342
10031,951362,170445
10031,989692,221737
10031,1010941,251016
10310,998173,239342
10310,951362,170445
10310,989692,221737
10310,1010941,251016
10023,998173,239342
10023,951362,170445
10023,989692,221737
10023,1010941,251016
10453,998173,239342
10453,951362,170445
10453,989692,221737
10453,1010941,251016
10306,954279,144464
10031,998306,239866
10031,1018658,199097
10031,988091,221211
11379,998306,239866
11379,1018658,199097
11379,988091,221211
10023,998306,239866
10023,1018658,199097
10023,988091,221211
10031,996278,238725
10031,992348,224670
10031,1012537,253501
10024,996278,238725
10024,992348,224670
10024,1012537,253501
10468,996278,238725
10468,992348,224670
10468,1012537,253501
10031,996024,238436
10031,998573,239612
10031,1005115,238400
10031,1011281,252333
10031,996024,238436
10031,998573,239612
10031,1005115,238400
10031,1011281,252333
10451,996024,238436
10451,998573,239612
10451,1005115,238400
10451,1011281,252333
10468,996024,238436
10468,998573,239612
10468,1005115,238400
10468,1011281,252333
10032,999893,241998
10032,997534,239604
10032,982365,186270
10032,991434,224874
10032,1010807,250306
10031,999893,241998
10031,997534,239604
10031,982365,186270
10031,991434,224874
10031,1010807,250306
11231,999893,241998
11231,997534,239604
11231,982365,186270
11231,991434,224874
11231,1010807,250306
10024,999893,241998
10024,997534,239604
10024,982365,186270
10024,991434,224874
10024,1010807,250306
10453,999893,241998
10453,997534,239604
10453,982365,186270
10453,991434,224874
10453,1010807,250306
10031,999790,241169
10031,1010436,240544
10031,937329,142025
10031,1012039,250252
10456,999790,241169
10456,1010436,240544
10456,937329,142025
10456,1012039,250252
10312,999790,241169
10312,1010436,240544
10312,937329,142025
10312,1012039,250252
10457,999790,241169
10457,1010436,240544
10457,937329,142025
10457,1012039,250252
10031,998976,240338
10031,998602,241527
10031,961273,166477
10031,944781,167967
10304,998602,241527
10304,961273,166477
10304,944781,167967
10302,998602,241527
10302,961273,166477
10302,944781,167967
10039,1001112,238628
10039,1001610,231696
10039,1023648,256736
10035,1001112,238628
10035,1001610,231696
10035,1023648,256736
10469,1001112,238628
10469,1001610,231696
10469,1023648,256736
11210,999274,165694
11210,1024272,240566
10472,999274,165694
10472,1024272,240566
11367,1034609,201652
11367,1021237,237880
10473,1034609,201652
10473,1021237,237880
10030,998785,236283
10030,1001418,208056
10030,1042961,216675
10030,1024536,264606
11101,998785,236283
11101,1001418,208056
11101,1042961,216675
11101,1024536,264606
11358,998785,236283
11358,1001418,208056
11358,1042961,216675
11358,1024536,264606
10466,998785,236283
10466,1001418,208056
10466,1042961,216675
10466,1024536,264606
10310,952008,171111
10310,1024488,259657
10469,952008,171111
10469,1024488,259657
10030,1001262,237041
10030,1004642,254053
10034,1001262,237041
10034,1004642,254053
10027,999804,234403
10027,1004316,186738
10027,1022519,262888
10027,1018919,212813
11233,999804,234403
11233,1004316,186738
11233,1022519,262888
11233,1018919,212813
10466,999804,234403
10466,1004316,186738
10466,1022519,262888
10466,1018919,212813
11372,999804,234403
11372,1004316,186738
11372,1022519,262888
11372,1018919,212813
10039,1001421,241157
10039,996516,168162
10039,1001705,192038
11210,1001421,241157
11210,996516,168162
11210,1001705,192038
11206,1001421,241157
11206,996516,168162
11206,1001705,192038
10466,1025483,261656
10473,1021524,239265
10307,918045,127147
10307,1025030,260933
10307,1023893,243039
10469,918045,127147
10469,1025030,260933
10469,1023893,243039
10462,918045,127147
10462,1025030,260933
10462,1023893,243039
10035,1001512,232231
10035,1024208,267253
10470,1001512,232231
10470,1024208,267253
10027,998085,235187
10027,1001532,168777
11210,998085,235187
11210,1001532,168777
10030,999747,238016
10030,1023478,242980
10030,996282,235730
10462,999747,238016
10462,1023478,242980
10462,996282,235730
10027,999747,238016
10027,1023478,242980
10027,996282,235730
11209,976476,166099
10473,1020593,239448
10028,999955,222353
10466,1028314,264460
10011,984232,206302
10011,1050280,159769
11691,984232,206302
11691,1050280,159769
10039,1001020,240322
10039,1031624,189532
11419,1001020,240322
11419,1031624,189532
10027,998616,235985
10027,1021646,237089
10027,995399,160832
10473,998616,235985
10473,1021646,237089
10473,995399,160832
11229,998616,235985
11229,1021646,237089
11229,995399,160832
10039,1001182,241417
10039,997234,188629
10039,1009970,258853
10039,1024885,268370
11216,1001182,241417
11216,997234,188629
11216,1009970,258853
11216,1024885,268370
10463,1001182,241417
10463,997234,188629
10463,1009970,258853
10463,1024885,268370
10470,1001182,241417
10470,997234,188629
10470,1009970,258853
10470,1024885,268370
10037,1000707,236032
10037,1013881,240516
10037,1011143,253882
10037,1000535,225913
10037,1017298,238951
10459,1000707,236032
10459,1013881,240516
10459,1011143,253882
10459,1000535,225913
10459,1017298,238951
10468,1000707,236032
10468,1013881,240516
10468,1011143,253882
10468,1000535,225913
10468,1017298,238951
10029,1000707,236032
10029,1013881,240516
10029,1011143,253882
10029,1000535,225913
10029,1017298,238951
10473,1000707,236032
10473,1013881,240516
10473,1011143,253882
10473,1000535,225913
10473,1017298,238951
10030,1001783,237986
10030,1024659,206372
10030,998181,224487
11375,1001783,237986
11375,1024659,206372
11375,998181,224487
10128,1001783,237986
10128,1024659,206372
10128,998181,224487
10039,1001142,241305
10039,987268,201704
10039,1000687,191610
10002,1001142,241305
10002,987268,201704
10002,1000687,191610
11221,1001142,241305
11221,987268,201704
11221,1000687,191610
10030,1001589,238042
10030,1022052,187953
10030,1000259,182753
11416,1001589,238042
11416,1022052,187953
11416,1000259,182753
11213,1001589,238042
11213,1022052,187953
11213,1000259,182753
10037,1001213,236946
10037,985924,184075
10037,1021969,244806
11215,1001213,236946
11215,985924,184075
11215,1021969,244806
10460,1001213,236946
10460,985924,184075
10460,1021969,244806
10039,1001860,241819
10039,1013661,256573
10039,1024698,258995
10039,1018620,241896
10468,1001860,241819
10468,1013661,256573
10468,1024698,258995
10468,1018620,241896
10469,1001860,241819
10469,1013661,256573
10469,1024698,258995
10469,1018620,241896
10472,1001860,241819
10472,1013661,256573
10472,1024698,258995
10472,1018620,241896
10030,1000739,237331
10030,981674,173414
10030,986707,190407
11220,1000739,237331
11220,981674,173414
11220,986707,190407
11201,1000739,237331
11201,981674,173414
11201,986707,190407
10473,1020782,238688
10473,1000594,199978
11211,1020782,238688
11211,1000594,199978
10027,998284,235379
10027,991831,228371
10027,1020539,238711
10025,998284,235379
10025,991831,228371
10025,1020539,238711
10473,998284,235379
10473,991831,228371
10473,1020539,238711
10039,1000326,239064
10039,998422,204292
10039,1031674,262823
11222,1000326,239064
11222,998422,204292
11222,1031674,262823
10466,1000326,239064
10466,998422,204292
10466,1031674,262823
10039,1001130,238666
10039,987286,173947
10039,1021317,238538
11232,1001130,238666
11232,987286,173947
11232,1021317,238538
10473,1001130,238666
10473,987286,173947
10473,1021317,238538
10027,998528,235821
10027,1047977,199680
11423,998528,235821
11423,1047977,199680
10030,1001758,238266
10030,1010834,201982
11378,1001758,238266
11378,1010834,201982
10027,999066,234936
10027,1047733,200143
10027,1057415,182234
11423,999066,234936
11423,1047733,200143
11423,1057415,182234
11422,999066,234936
11422,1047733,200143
11422,1057415,182234
10003,987548,204788
10003,934072,136244
10312,987548,204788
10312,934072,136244
10039,1001231,241579
10039,995706,183670
10039,1005866,205048
11225,1001231,241579
11225,995706,183670
11225,1005866,205048
11378,1001231,241579
11378,995706,183670
11378,1005866,205048
11423,1048407,198964
11423,1030251,255609
11423,1018460,240350
11423,1018877,209121
10469,1048407,198964
10469,1030251,255609
10469,1018460,240350
10469,1018877,209121
10472,1048407,198964
10472,1030251,255609
10472,1018460,240350
10472,1018877,209121
11373,1048407,198964
11373,1030251,255609
11373,1018460,240350
11373,1018877,209121
11375,1025122,206588
11357,1034488,225149
11357,1000531,231095
10035,1034488,225149
10035,1000531,231095
10031,999926,240200
10027,998275,234792
10030,999937,238365
10030,1001389,233059
10030,999208,241491
10030,1026206,238321
10035,999937,238365
10035,1001389,233059
10035,999208,241491
10035,1026206,238321
10031,999937,238365
10031,1001389,233059
10031,999208,241491
10031,1026206,238321
10473,999937,238365
10473,1001389,233059
10473,999208,241491
10473,1026206,238321
10457,1013824,246299
10457,1020373,241149
10457,999647,222771
10472,1013824,246299
10472,1020373,241149
10472,999647,222771
10128,1013824,246299
10128,1020373,241149
10128,999647,222771
10467,1023192,259160
10467,1020518,238380
10473,1023192,259160
10473,1020518,238380
10314,930692,154280
10314,1000334,237846
10314,1023224,263206
10030,930692,154280
10030,1000334,237846
10030,1023224,263206
10466,930692,154280
10466,1000334,237846
10466,1023224,263206
10030,1000669,237833
10030,1024761,258115
10469,1000669,237833
10469,1024761,258115
10027,998859,235636
10027,1010731,242023
10456,998859,235636
10456,1010731,242023
10039,1001681,239664
10039,1019141,239505
10473,1001681,239664
10473,1019141,239505
10039,1000545,239557
10039,1009399,242831
10039,1036764,184249
10039,1016666,250249
10456,1000545,239557
10456,1009399,242831
10456,1036764,184249
10456,1016666,250249
11420,1000545,239557
11420,1009399,242831
11420,1036764,184249
11420,1016666,250249
10458,1000545,239557
10458,1009399,242831
10458,1036764,184249
10458,1016666,250249
10039,1001166,241369
10039,1001335,243875
10032,1001166,241369
10032,1001335,243875
10459,1013413,237253
10459,1053352,200999
11428,1013413,237253
11428,1053352,200999
11414,1024184,180332
11414,1026594,259178
11414,995541,161248
10469,1024184,180332
10469,1026594,259178
10469,995541,161248
11229,1024184,180332
11229,1026594,259178
11229,995541,161248
10039,1002053,240508
10039,1027881,192003
11418,1002053,240508
11418,1027881,192003
10039,1001245,240718
10039,981478,176223
11220,1001245,240718
11220,981478,176223
11429,1054724,197858
10039,1001710,240399
10039,990278,154585
11223,1001710,240399
11223,990278,154585
10467,1021774,256263
11356,1030064,225757
11356,1027114,267512
10466,1030064,225757
10466,1027114,267512
10030,1000977,238383
